freq	freq_mln	orth_pres	orth_past	ipa_pres	ipa_past	Infl
18	1	sterilize	sterilized	stEr@laIz	stEr@laIzd	reg
8	0	stew	stewed	stju:	stju:d	reg
12	1	stiffen	stiffened	stIfn,	stIfn,d	reg
11	1	stifle	stifled	staIfl,	staIfl,d	reg
3	0	stigmatize	stigmatized	stIgm@taIz	stIgm@taIzd	reg
4	0	still	stilled	stIl	stIld	reg
26	1	stimulate	stimulated	stImjUleIt	stImjUleItId	reg
1	0	stipple	stippled	stIpl,	stIpl,d	reg
4	0	stipulate	stipulated	stIpjUleIt	stIpjUleItId	reg
50	3	stir	stirred	st3:r*	st3:d	reg
9	1	stitch	stitched	stItS	stItSt	reg
8	0	stock	stocked	stOk	stOkt	reg
1	0	stockpile	stockpiled	stOkpaIl	stOkpaIld	reg
1	0	stoke	stoked	st@Uk	st@Ukt	reg
39	2	steal	stole	sti:l	st@Ul	irreg
4	0	stomp	stomped	stOmp	stOmpt	reg
6	0	stone	stoned	st@Un	st@Und	reg
762	42	stand	stood	st&nd	stUd	irreg
14	1	stoop	stooped	stu:p	stu:pt	reg
521	29	stop	stopped	stOp	stOpt	reg
60	3	store	stored	stO:r*	stO:d	reg
11	1	storm	stormed	stO:m	stO:md	reg
1	0	stave in	stove	steIvIn	st@Uv	irreg
5	0	stow	stowed	st@U	st@Ud	reg
4	0	straddle	straddled	str&dl,	str&dl,d	reg
1	0	strafe	strafed	strA:f	strA:ft	reg
2	0	straggle	straggled	str&gl,	str&gl,d	reg
32	2	straighten	straightened	streItn,	streItn,d	reg
28	2	strain	strained	streIn	streInd	reg
1	0	strand	stranded	str&nd	str&ndId	reg
24	1	strangle	strangled	str&Ngl,	str&Ngl,d	reg
1	0	strangulate	strangulated	str&NgjUleIt	str&NgjUleItId	reg
16	1	strap	strapped	str&p	str&pt	reg
2	0	stratify	stratified	str&tIfaI	str&tIfaId	reg
10	1	stray	strayed	streI	streId	reg
12	1	streak	streaked	stri:k	stri:kt	reg
12	1	stream	streamed	stri:m	stri:md	reg
32	2	strengthen	strengthened	strENTn,	strENTn,d	reg
39	2	stress	stressed	strEs	strEst	reg
115	6	stretch	stretched	strEtS	strEtSt	reg
1	0	strew	strewed	stru:	stru:d	reg
47	3	strip	stripped	strIp	strIpt	reg
32	2	stride	strode	straId	str@Ud	irreg
25	1	stroke	stroked	str@Uk	str@Ukt	reg
25	1	stroll	strolled	str@Ul	str@Uld	reg
11	1	strive	strove	straIv	str@Uv	irreg
202	11	strike	struck	straIk	strVk	irreg
21	1	structure	structured	strVktS@r*	strVktS@d	reg
52	3	struggle	struggled	strVgl,	strVgl,d	reg
1	0	strum	strummed	strVm	strVmd	reg
14	1	string	strung	strIN	strVN	irreg
3	0	strut	strutted	strVt	strVtId	reg
6	0	stub	stubbed	stVb	stVbd	reg
1	0	stucco	stuccoed	stVk@U	stVk@Ud	reg
162	9	stick	stuck	stIk	stVk	irreg
11	1	stud	studded	stVd	stVdId	reg
153	9	study	studied	stVdI	stVdId	reg
57	3	stuff	stuffed	stVf	stVft	reg
1	0	stultify	stultified	stVltIfaI	stVltIfaId	reg
39	2	stumble	stumbled	stVmbl,	stVmbl,d	reg
6	0	stump	stumped	stVmp	stVmpt	reg
12	1	sting	stung	stIN	stVN	irreg
34	2	stun	stunned	stVn	stVnd	reg
10	1	stunt	stunted	stVnt	stVntId	reg
4	0	stupefy	stupefied	stju:pIfaI	stju:pIfaId	reg
2	0	stutter	stuttered	stVt@r*	stVt@d	reg
5	0	style	styled	staIl	staIld	reg
15	1	stylize	stylized	staIlaIz	staIlaIzd	reg
1	0	stymie	stymied	staImI	staImId	reg
5	0	subdivide	subdivided	sVbdIvaId	sVbdIvaIdId	reg
4	0	subdue	subdued	s@bdju:	s@bdju:d	reg
40	2	subject	subjected	s@bdZEkt	s@bdZEktId	reg
2	0	subjugate	subjugated	sVbdZUgeIt	sVbdZUgeItId	reg
2	0	sublimate	sublimated	sVblImeIt	sVblImeItId	reg
7	0	submerge	submerged	s@bm3:dZ	s@bm3:dZd	reg
38	2	submit	submitted	s@bmIt	s@bmItId	reg
5	0	subordinate	subordinated	s@bO:dIneIt	s@bO:dIneItId	reg
2	0	subpoena	subpoenaed	s@bpi:n@	s@bpi:n@d	reg
8	0	subscribe	subscribed	s@bskraIb	s@bskraIbd	reg
16	1	subside	subsided	s@bsaId	s@bsaIdId	reg
25	1	subsidize	subsidized	sVbsIdaIz	sVbsIdaIzd	reg
1	0	subsist	subsisted	s@bsIst	s@bsIstId	reg
2	0	substantiate	substantiated	s@bst&nSIeIt	s@bst&nSIeItId	reg
12	1	substitute	substituted	sVbstItju:t	sVbstItju:tId	reg
3	0	subsume	subsumed	s@bsju:m	s@bsju:md	reg
3	0	subtract	subtracted	s@btr&kt	s@btr&ktId	reg
1	0	subvert	subverted	sVbv3:t	sVbv3:tId	reg
114	6	succeed	succeeded	s@ksi:d	s@ksi:dId	reg
11	1	succumb	succumbed	s@kVm	s@kVmd	reg
34	2	suck	sucked	sVk	sVkt	reg
2	0	suckle	suckled	sVkl,	sVkl,d	reg
9	1	sue	sued	su:	su:d	reg
154	9	suffer	suffered	sVf@r*	sVf@d	reg
3	0	suffice	sufficed	s@faIs	s@faIst	reg
4	0	suffocate	suffocated	sVf@keIt	sVf@keItId	reg
4	0	suffuse	suffused	s@fju:z	s@fju:zd	reg
2	0	sugar	sugared	SUg@r*	SUg@d	reg
334	19	suggest	suggested	s@dZEst	s@dZEstId	reg
63	4	suit	suited	su:t	su:tId	reg
4	0	sulk	sulked	sVlk	sVlkt	reg
1	0	sully	sullied	sVlI	sVlId	reg
15	1	summarize	summarized	sVm@raIz	sVm@raIzd	reg
40	2	summon	summoned	sVm@n	sVm@nd	reg
1	0	sunbathe	sunbathed	sVnbeID	sVnbeIDd	reg
1	0	sunder	sundered	sVnd@r*	sVnd@d	reg
1	0	sun	sunned	sVn	sVnd	reg
8	0	superimpose	superimposed	su:p@rImp@Uz	su:p@rImp@Uzd	reg
9	1	supersede	superseded	su:p@si:d	su:p@si:dId	reg
11	1	supervise	supervised	su:p@vaIz	su:p@vaIzd	reg
1	0	sup	supped	sVp	sVpt	reg
7	0	supplant	supplanted	s@plA:nt	s@plA:ntId	reg
15	1	supplement	supplemented	sVplImEnt	sVplImEntId	reg
74	4	supply	supplied	s@plaI	s@plaId	reg
145	8	support	supported	s@pO:t	s@pO:tId	reg
292	16	suppose	supposed	s@p@Uz	s@p@Uzd	reg
38	2	suppress	suppressed	s@prEs	s@prEst	reg
8	0	surface	surfaced	s3:fIs	s3:fIst	reg
1	0	surfeit	surfeited	s3:fIt	s3:fItId	reg
9	1	surge	surged	s3:dZ	s3:dZd	reg
5	0	surmise	surmised	s3:maIz	s3:maIzd	reg
6	0	surmount	surmounted	s3:maUnt	s3:maUntId	reg
5	0	surpass	surpassed	s@pA:s	s@pA:st	reg
29	2	surprise	surprised	s@praIz	s@praIzd	reg
18	1	surrender	surrendered	s@rEnd@r*	s@rEnd@d	reg
116	6	surround	surrounded	s@raUnd	s@raUndId	reg
25	1	survey	surveyed	s@veI	s@veId	reg
100	6	survive	survived	s@vaIv	s@vaIvd	reg
109	6	suspect	suspected	s@spEkt	s@spEktId	reg
56	3	suspend	suspended	s@spEnd	s@spEndId	reg
55	3	sustain	sustained	s@steIn	s@steInd	reg
1	0	swaddle	swaddled	swOdl,	swOdl,d	reg
1	0	swagger	swaggered	sw&g@r*	sw&g@d	reg
60	3	swallow	swallowed	swOl@U	swOl@Ud	reg
32	2	swim	swam	swIm	sw&m	irreg
12	1	swamp	swamped	swOmp	swOmpt	reg
7	0	swap	swapped	swOp	swOpt	reg
9	1	swarm	swarmed	swO:m	swO:md	reg
6	0	swathe	swathed	sweID	sweIDd	reg
1	0	swat	swatted	swOt	swOtId	reg
25	1	sway	swayed	sweI	sweId	reg
10	1	sweat	sweated	swEt	swEtId	reg
6	0	sweeten	sweetened	swi:tn,	swi:tn,d	reg
17	1	swell	swelled	swEl	swEld	reg
108	6	sweep	swept	swi:p	swEpt	irreg
9	1	swerve	swerved	sw3:v	sw3:vd	reg
2	0	swig	swigged	swIg	swIgd	reg
2	0	swill	swilled	swIl	swIld	reg
1	0	swindle	swindled	swIndl,	swIndl,d	reg
1	0	swipe	swiped	swaIp	swaIpt	reg
10	1	swirl	swirled	sw3:l	sw3:ld	reg
1	0	swish	swished	swIS	swISt	reg
78	4	switch	switched	swItS	swItSt	reg
6	0	swivel	swivelled	swIvl,	swIvl,d	reg
2	0	swoon	swooned	swu:n	swu:nd	reg
8	0	swoop	swooped	swu:p	swu:pt	reg
31	2	swear	swore	swE@r*	swO:r*	irreg
76	4	swing	swung	swIN	swVN	irreg
10	1	symbolize	symbolized	sImb@laIz	sImb@laIzd	reg
7	0	sympathize	sympathized	sImp@TaIz	sImp@TaIzd	reg
3	0	synchronize	synchronized	sINkr@naIz	sINkr@naIzd	reg
1	0	syncopate	syncopated	sINk@peIt	sINk@peItId	reg
2	0	syndicate	syndicated	sIndIkeIt	sIndIkeItId	reg
4	0	synthesize	synthesized	sInT@saIz	sInT@saIzd	reg
1	0	systematize	systematized	sIstIm@taIz	sIstIm@taIzd	reg
2	0	table	tabled	teIbl,	teIbl,d	reg
1	0	taboo	tabooed	t@bu:	t@bu:d	reg
5	0	tack	tacked	t&k	t&kt	reg
19	1	tackle	tackled	t&kl,	t&kl,d	reg
5	0	tag	tagged	t&g	t&gd	reg
5	0	tail	tailed	teIl	teIld	reg
12	1	tailor	tailored	teIl@r*	teIl@d	reg
7	0	taint	tainted	teInt	teIntId	reg
340	19	talk	talked	tO:k	tO:kt	reg
2	0	tally	tallied	t&lI	t&lId	reg
8	0	tame	tamed	teIm	teImd	reg
1	0	tamp	tamped	t&mp	t&mpt	reg
27	2	tangle	tangled	t&Ngl,	t&Ngl,d	reg
14	1	tan	tanned	t&n	t&nd	reg
10	1	tape	taped	teIp	teIpt	reg
6	0	taper	tapered	teIp@r*	teIp@d	reg
16	1	tap	tapped	t&p	t&pt	reg
30	2	tap	tapped	t&p	t&pt	reg
8	0	tarnish	tarnished	tA:nIS	tA:nISt	reg
3	0	tar	tarred	tA:r*	tA:d	reg
28	2	taste	tasted	teIst	teIstId	reg
8	0	tattoo	tattooed	t@tu:	t@tu:d	reg
241	13	teach	taught	ti:tS	tO:t	irreg
4	0	taunt	taunted	tO:nt	tO:ntId	reg
12	1	tax	taxed	t&ks	t&kst	reg
2	0	taxi	taxied	t&ksI	t&ksId	reg
13	1	tease	teased	ti:z	ti:zd	reg
1	0	tee	teed	ti:	ti:d	reg
1	0	teem	teemed	ti:m	ti:md	reg
4	0	teeter	teetered	ti:t@r*	ti:t@d	reg
3	0	telegraph	telegraphed	tElIgrA:f	tElIgrA:ft	reg
48	3	telephone	telephoned	tElIf@Un	tElIf@Und	reg
1	0	telescope	telescoped	tElIsk@Up	tElIsk@Upt	reg
6	0	televise	televised	tElIvaIz	tElIvaIzd	reg
12	1	temper	tempered	tEmp@r*	tEmp@d	reg
50	3	tempt	tempted	tEmpt	tEmptId	reg
3	0	tenant	tenanted	tEn@nt	tEn@ntId	reg
107	6	tend	tended	tEnd	tEndId	reg
1	0	tender	tendered	tEnd@r*	tEnd@d	reg
9	1	tense	tensed	tEns	tEnst	reg
19	1	term	termed	t3:m	t3:md	reg
8	0	terminate	terminated	t3:mIneIt	t3:mIneItId	reg
9	1	terrace	terraced	tEr@s	tEr@st	reg
61	3	terrify	terrified	tErIfaI	tErIfaId	reg
4	0	terrorize	terrorized	tEr@raIz	tEr@raIzd	reg
69	4	test	tested	tEst	tEstId	reg
10	1	testify	testified	tEstIfaI	tEstIfaId	reg
9	1	tether	tethered	tED@r*	tED@d	reg
37	2	thank	thanked	T&Nk	T&Nkt	reg
11	1	thatch	thatched	T&tS	T&tSt	reg
4	0	thaw	thawed	TO:	TO:d	reg
1	0	theorize	theorized	TI@raIz	TI@raIzd	reg
9	1	thicken	thickened	TIk@n	TIk@nd	reg
7	0	thin	thinned	TIn	TInd	reg
2110	118	think	thought	TINk	TO:t	irreg
8	0	thrash	thrashed	Tr&S	Tr&St	reg
9	1	thread	threaded	TrEd	TrEdId	reg
136	8	threaten	threatened	TrEtn,	TrEtn,d	reg
2	0	thresh	threshed	TrES	TrESt	reg
212	12	throw	threw	Tr@U	Tru:	irreg
15	1	thrill	thrilled	TrIl	TrIld	reg
4	0	thrive	thrived	TraIv	TraIvd	reg
7	0	throb	throbbed	TrOb	TrObd	reg
4	0	throng	thronged	TrON	TrONd	reg
3	0	throttle	throttled	TrOtl,	TrOtl,d	reg
1	0	thrive	throve	TraIv	Tr@Uv	irreg
3	0	thud	thudded	TVd	TVdId	reg
4	0	thumb	thumbed	TVm	TVmd	reg
10	1	thump	thumped	TVmp	TVmpt	reg
8	0	thunder	thundered	TVnd@r*	TVnd@d	reg
13	1	thwart	thwarted	TwO:t	TwO:tId	reg
9	1	tick	ticked	tIk	tIkt	reg
1	0	ticket	ticketed	tIkIt	tIkItId	reg
5	0	tickle	tickled	tIkl,	tIkl,d	reg
11	1	tidy	tidied	taIdI	taIdId	reg
136	8	tie	tied	taI	taId	reg
1	0	tie-dye	tie-dyed	taIdaI	taIdaId	reg
26	1	tighten	tightened	taItn,	taItn,d	reg
11	1	tile	tiled	taIl	taIld	reg
3	0	till	tilled	tIl	tIld	reg
23	1	tilt	tilted	tIlt	tIltId	reg
14	1	time	timed	taIm	taImd	reg
9	1	tinge	tinged	tIndZ	tIndZd	reg
2	0	tingle	tingled	tINgl,	tINgl,d	reg
1	0	tinker	tinkered	tINk@r*	tINk@d	reg
3	0	tinkle	tinkled	tINkl,	tINkl,d	reg
18	1	tin	tinned	tIn	tInd	reg
7	0	tint	tinted	tInt	tIntId	reg
29	2	tip	tipped	tIp	tIpt	reg
10	1	tiptoe	tiptoed	tIpt@U	tIpt@Ud	reg
9	1	tire	tired	taI@r*	taI@d	reg
1	0	titillate	titillated	tItIleIt	tItIleItId	reg
2	0	titter	tittered	tIt@r*	tIt@d	reg
9	1	toast	toasted	t@Ust	t@UstId	reg
1	0	toddle	toddled	tOdl,	tOdl,d	reg
5	0	toil	toiled	tOIl	tOIld	reg
1763	98	tell	told	tEl	t@Uld	irreg
16	1	tolerate	tolerated	tOl@reIt	tOl@reItId	reg
3	0	toll	tolled	t@Ul	t@Uld	reg
3	0	tone	toned	t@Un	t@Und	reg
2127	119	take	took	teIk	tUk	irreg
2	0	tool	tooled	tu:l	tu:ld	reg
1	0	toot	tooted	tu:t	tu:tId	reg
23	1	top	topped	tOp	tOpt	reg
7	0	topple	toppled	tOpl,	tOpl,d	reg
68	4	tear	tore	tE@r*	tO:r*	irreg
16	1	torment	tormented	tO:mEnt	tO:mEntId	reg
4	0	torpedo	torpedoed	tO:pi:d@U	tO:pi:d@Ud	reg
24	1	torture	tortured	tO:tS@r*	tO:tS@d	reg
41	2	toss	tossed	tOs	tOst	reg
7	0	total	totalled	t@Utl,	t@Utl,d	reg
1	0	tote	toted	t@Ut	t@UtId	reg
7	0	totter	tottered	tOt@r*	tOt@d	reg
148	8	touch	touched	tVtS	tVtSt	reg
2	0	toughen	toughened	tVfn,	tVfn,d	reg
8	0	tour	toured	tU@r*	tU@d	reg
5	0	tousle	tousled	taUzl,	taUzl,d	reg
1	0	tout	touted	taUt	taUtId	reg
7	0	tow	towed	t@U	t@Ud	reg
6	0	tower	towered	taU@r*	taU@d	reg
37	2	trace	traced	treIs	treIst	reg
7	0	track	tracked	tr&k	tr&kt	reg
14	1	trade	traded	treId	treIdId	reg
1	0	traduce	traduced	tr@dju:s	tr@dju:st	reg
2	0	traffic	trafficked	tr&fIk	tr&fIkt	reg
17	1	trail	trailed	treIl	treIld	reg
137	8	train	trained	treIn	treInd	reg
1	0	traipse	traipsed	treIps	treIpst	reg
1	0	trammel	trammelled	tr&ml,	tr&ml,d	reg
4	0	tramp	tramped	tr&mp	tr&mpt	reg
13	1	trample	trampled	tr&mpl,	tr&mpl,d	reg
1	0	tranquillize	tranquillized	tr&NkwIlaIz	tr&NkwIlaIzd	reg
1	0	transact	transacted	tr&nz&kt	tr&nz&ktId	reg
7	0	transcend	transcended	tr&nsEnd	tr&nsEndId	reg
3	0	transcribe	transcribed	tr&nskraIb	tr&nskraIbd	reg
62	3	transfer	transferred	tr&nsf3:r*	tr&nsf3:d	reg
3	0	transfigure	transfigured	tr&nsfIg@r*	tr&nsfIg@d	reg
5	0	transfix	transfixed	tr&nsfIks	tr&nsfIkst	reg
62	3	transform	transformed	tr&nsfO:m	tr&nsfO:md	reg
2	0	transgress	transgressed	tr&nsgrEs	tr&nsgrEst	reg
36	2	translate	translated	tr&nsleIt	tr&nsleItId	reg
28	2	transmit	transmitted	tr&nzmIt	tr&nzmItId	reg
1	0	transmogrify	transmogrified	tr&nzmOgrIfaI	tr&nzmOgrIfaId	reg
4	0	transmute	transmuted	tr&nzmju:t	tr&nzmju:tId	reg
10	1	transpire	transpired	tr&nspaI@r*	tr&nspaI@d	reg
5	0	transplant	transplanted	tr&nsplA:nt	tr&nsplA:ntId	reg
19	1	transport	transported	tr&nspO:t	tr&nspO:tId	reg
2	0	transpose	transposed	tr&nsp@Uz	tr&nsp@Uzd	reg
66	4	trap	trapped	tr&p	tr&pt	reg
89	5	travel	travelled	tr&vl,	tr&vl,d	reg
4	0	traverse	traversed	tr&v@s	tr&v@st	reg
8	0	treasure	treasured	trEZ@r*	trEZ@d	reg
187	10	treat	treated	tri:t	tri:tId	reg
5	0	treble	trebled	trEbl,	trEbl,d	reg
1	0	tree	treed	tri:	tri:d	reg
3	0	trek	trekked	trEk	trEkt	reg
26	1	tremble	trembled	trEmbl,	trEmbl,d	reg
1	0	trespass	trespassed	trEsp@s	trEsp@st	reg
5	0	trick	tricked	trIk	trIkt	reg
9	1	trickle	trickled	trIkl,	trIkl,d	reg
760	42	try	tried	traI	traId	reg
12	1	trigger	triggered	trIg@r*	trIg@d	reg
1	0	trill	trilled	trIl	trIld	reg
18	1	trim	trimmed	trIm	trImd	reg
3	0	triple	tripled	trIpl,	trIpl,d	reg
10	1	trip	tripped	trIp	trIpt	reg
6	0	triumph	triumphed	traI@mf	traI@mft	reg
8	0	tread	trod	trEd	trOd	irreg
2	0	troll	trolled	tr@Ul	tr@Uld	reg
6	0	troop	trooped	tru:p	tru:pt	reg
21	1	trot	trotted	trOt	trOtId	reg
66	4	trouble	troubled	trVbl,	trVbl,d	reg
2	0	trounce	trounced	traUns	traUnst	reg
8	0	trudge	trudged	trVdZ	trVdZd	reg
2	0	trumpet	trumpeted	trVmpIt	trVmpItId	reg
3	0	truncate	truncated	trVNkeIt	trVNkeItId	reg
4	0	trundle	trundled	trVndl,	trVndl,d	reg
4	0	truss	trussed	trVs	trVst	reg
53	3	trust	trusted	trVst	trVstId	reg
51	3	tuck	tucked	tVk	tVkt	reg
18	1	tug	tugged	tVg	tVgd	reg
15	1	tumble	tumbled	tVmbl,	tVmbl,d	reg
19	1	tune	tuned	tju:n	tju:nd	reg
1	0	tunnel	tunnelled	tVnl,	tVnl,d	reg
1	0	turf	turfed	t3:f	t3:ft	reg
1163	65	turn	turned	t3:n	t3:nd	reg
1	0	tutor	tutored	tju:t@r*	tju:t@d	reg
1	0	tut-tut	tut-tutted	tVttVt	tVttVtId	reg
1	0	twang	twanged	tw&N	tw&Nd	reg
2	0	tweak	tweaked	twi:k	twi:kt	reg
2	0	twiddle	twiddled	twIdl,	twIdl,d	reg
1	0	twig	twigged	twIg	twIgd	reg
1	0	twine	twined	twaIn	twaInd	reg
5	0	twinkle	twinkled	twINkl,	twINkl,d	reg
5	0	twirl	twirled	tw3:l	tw3:ld	reg
65	4	twist	twisted	twIst	twIstId	reg
12	1	twitch	twitched	twItS	twItSt	reg
1	0	twitter	twittered	twIt@r*	twIt@d	reg
22	1	type	typed	taIp	taIpt	reg
6	0	typify	typified	tIpIfaI	tIpIfaId	reg
1	0	ulcerate	ulcerated	Vls@reIt	Vls@reItId	reg
1	0	unbalance	unbalanced	Vnb&l@ns	Vnb&l@nst	reg
1	0	unbar	unbarred	VnbA:r*	VnbA:d	reg
2	0	unbind	unbound	VnbaInd	VnbaUnd	irreg
1	0	unbuckle	unbuckled	VnbVkl,	VnbVkl,d	reg
1	0	unburden	unburdened	Vnb3:dn,	Vnb3:dn,d	reg
1	0	uncork	uncorked	VnkO:k	VnkO:kt	reg
1	0	uncouple	uncoupled	VnkVpl,	VnkVpl,d	reg
15	1	uncover	uncovered	VnkVv@r*	VnkVv@d	reg
15	1	underestimate	underestimated	Vnd@rEstImeIt	Vnd@rEstImeItId	reg
2	0	underlie	underlay	Vnd@laI	Vnd@leI	irreg
15	1	underline	underlined	Vnd@laIn	Vnd@laInd	reg
17	1	undermine	undermined	Vnd@maIn	Vnd@maInd	reg
5	0	underpay	underpaid	Vnd@peI	Vnd@peId	reg
1	0	underpin	underpinned	Vnd@pIn	Vnd@pInd	reg
1	0	underplay	underplayed	Vnd@pleI	Vnd@pleId	reg
2	0	underrate	underrated	Vnd@reIt	Vnd@reItId	reg
1	0	underscore	underscored	Vnd@skO:r*	Vnd@skO:d	reg
1	0	undershoot	undershot	Vnd@Su:t	Vnd@SOt	irreg
2	0	understate	understated	Vnd@steIt	Vnd@steItId	reg
260	14	understand	understood	Vnd@st&nd	Vnd@stu:d	irreg
1	0	understudy	understudied	Vnd@stVdI	Vnd@stVdId	reg
14	1	undertake	undertook	Vnd@teIk	Vnd@tu:k	irreg
3	0	undervalue	undervalued	Vnd@v&lju:	Vnd@v&lju:d	reg
12	1	undergo	underwent	Vnd@g@U	Vnd@wEnt	irreg
1	0	underwrite	underwrote	Vnd@raIt	Vnd@r@Ut	irreg
12	1	undo	undid	Vndu:	VndId	irreg
13	1	undress	undressed	VndrEs	VndrEst	reg
1	0	undulate	undulated	VndjUleIt	VndjUleItId	reg
6	0	unearth	unearthed	Vn3:T	Vn3:Tt	reg
10	1	unfold	unfolded	Vnf@Uld	Vnf@UldId	reg
1	0	unfrock	unfrocked	VnfrOk	VnfrOkt	reg
3	0	unfurl	unfurled	Vnf3:l	Vnf3:ld	reg
2	0	unhinge	unhinged	VnhIndZ	VnhIndZd	reg
3	0	unhook	unhooked	VnhUk	VnhUkt	reg
22	1	unify	unified	ju:nIfaI	ju:nIfaId	reg
2	0	unionize	unionized	ju:nj@naIz	ju:nj@naIzd	reg
1	0	unlearn	unlearned	Vnl3:n	Vnl3:nd	reg
7	0	unleash	unleashed	Vnli:S	Vnli:St	reg
9	1	unload	unloaded	Vnl@Ud	Vnl@UdId	reg
37	2	unlock	unlocked	VnlOk	VnlOkt	reg
1	0	unloose	unloosed	Vnlu:s	Vnlu:st	reg
1	0	unman	unmanned	Vnm&n	Vnm&nd	reg
3	0	unmask	unmasked	VnmA:sk	VnmA:skt	reg
5	0	unnerve	unnerved	Vnn3:v	Vnn3:vd	reg
7	0	unpack	unpacked	Vnp&k	Vnp&kt	reg
1	0	unpick	unpicked	VnpIk	VnpIkt	reg
3	0	unravel	unravelled	Vnr&vl,	Vnr&vl,d	reg
6	0	unroll	unrolled	Vnr@Ul	Vnr@Uld	reg
1	0	unsaddle	unsaddled	Vns&dl,	Vns&dl,d	reg
4	0	unscrew	unscrewed	Vnskru:	Vnskru:d	reg
1	0	unseat	unseated	Vnsi:t	Vnsi:tId	reg
4	0	unsettle	unsettled	VnsEtl,	VnsEtl,d	reg
1	0	untangle	untangled	Vnt&Ngl,	Vnt&Ngl,d	reg
6	0	unveil	unveiled	VnveIl	VnveIld	reg
1	0	unwind	unwound	VnwaInd	VnwaUnd	irreg
5	0	unzip	unzipped	VnzIp	VnzIpt	reg
1	0	upbraid	upbraided	VpbreId	VpbreIdId	reg
4	0	update	updated	VpdeIt	VpdeItId	reg
2	0	upend	upended	VpEnd	VpEndId	reg
2	0	upgrade	upgraded	VpgreId	VpgreIdId	reg
9	1	uphold	upheld	Vph@Uld	VphEld	irreg
8	0	upholster	upholstered	Vph@Ulst@r*	Vph@Ulst@d	reg
2	0	uplift	uplifted	VplIft	VplIftId	reg
1	0	up	upped	Vp	Vpt	reg
6	0	uproot	uprooted	Vpru:t	Vpru:tId	reg
2	0	upstage	upstaged	VpsteIdZ	VpsteIdZd	reg
4	0	urbanize	urbanized	3:b@naIz	3:b@naIzd	reg
72	4	urge	urged	3:dZ	3:dZd	reg
2	0	urinate	urinated	jU@rIneIt	jU@rIneItId	reg
554	31	use	used	ju:s	ju:st	reg
1330	74	use	used	ju:z	ju:zd	reg
19	1	usher	ushered	VS@r*	VS@d	reg
3	0	usurp	usurped	ju:z3:p	ju:z3:pt	reg
9	1	utilize	utilized	ju:t@laIz	ju:t@laIzd	reg
27	2	utter	uttered	Vt@r*	Vt@d	reg
6	0	vacate	vacated	v@keIt	v@keItId	reg
1	0	vaccinate	vaccinated	v&ksIneIt	v&ksIneItId	reg
1	0	vacuum	vacuumed	v&kjU@m	v&kjU@md	reg
3	0	validate	validated	v&lIdeIt	v&lIdeItId	reg
31	2	value	valued	v&lju:	v&lju:d	reg
2	0	vandalize	vandalized	v&nd@laIz	v&nd@laIzd	reg
105	6	vanish	vanished	v&nIS	v&nISt	reg
5	0	vanquish	vanquished	v&NkwIS	v&NkwISt	reg
1	0	vaporize	vaporized	veIp@raIz	veIp@raIzd	reg
32	2	vary	varied	vE@rI	vE@rId	reg
5	0	varnish	varnished	vA:nIS	vA:nISt	reg
1	0	vault	vaulted	vO:lt	vO:ltId	reg
2	0	vaunt	vaunted	vO:nt	vO:ntId	reg
4	0	veer	veered	vI@r*	vI@d	reg
1	0	vegetate	vegetated	vEdZIteIt	vEdZIteItId	reg
4	0	veil	veiled	veIl	veIld	reg
1	0	veneer	veneered	v@nI@r*	v@nI@d	reg
1	0	venerate	venerated	vEn@reIt	vEn@reItId	reg
3	0	vent	vented	vEnt	vEntId	reg
3	0	ventilate	ventilated	vEntIleIt	vEntIleItId	reg
19	1	venture	ventured	vEntS@r*	vEntS@d	reg
1	0	verbalize	verbalized	v3:b@laIz	v3:b@laIzd	reg
7	0	verify	verified	vErIfaI	vErIfaId	reg
4	0	vest	vested	vEst	vEstId	reg
4	0	veto	vetoed	vi:t@U	vi:t@Ud	reg
3	0	vet	vetted	vEt	vEtId	reg
4	0	vex	vexed	vEks	vEkst	reg
5	0	vibrate	vibrated	vaIbreIt	vaIbreItId	reg
6	0	victimize	victimized	vIktImaIz	vIktImaIzd	reg
2	0	vide	vided	vaIdi:	vaIdi:d	reg
4	0	vie	vied	vaI	vaId	reg
46	3	view	viewed	vju:	vju:d	reg
2	0	vilify	vilified	vIlIfaI	vIlIfaId	reg
4	0	vindicate	vindicated	vIndIkeIt	vIndIkeItId	reg
11	1	violate	violated	vaI@leIt	vaI@leItId	reg
132	7	visit	visited	vIzIt	vIzItId	reg
6	0	visualize	visualized	vIZU@laIz	vIZU@laIzd	reg
1	0	vitiate	vitiated	vISIeIt	vISIeItId	reg
11	1	voice	voiced	vOIs	vOIst	reg
1	0	void	voided	vOId	vOIdId	reg
17	1	volunteer	volunteered	vOl@ntI@r*	vOl@ntI@d	reg
9	1	vomit	vomited	vOmIt	vOmItId	reg
54	3	vote	voted	v@Ut	v@UtId	reg
4	0	vouchsafe	vouchsafed	vaUtSseIf	vaUtSseIft	reg
11	1	vow	vowed	vaU	vaUd	reg
1	0	wad	wadded	wOd	wOdId	reg
3	0	waddle	waddled	wOdl,	wOdl,d	reg
9	1	wade	waded	weId	weIdId	reg
5	0	waft	wafted	wA:ft	wA:ftId	reg
9	1	wage	waged	weIdZ	weIdZd	reg
5	0	wag	wagged	w&g	w&gd	reg
1	0	waggle	waggled	w&gl,	w&gl,d	reg
11	1	wail	wailed	weIl	weIld	reg
